"Gskill DDR4 TridentZ RGB PC28800 32GB (2x16GB) Dual Channel","4269000"
"Gskill DDR4 TridentZ PC25600 32GB (2x16GB) Dual Channel","4445000"
"Gskill DDR4 TridentZ Neo RGB PC28800 32GB (2x16GB) Dual Channel","4610000"
"Gskill DDR4 TridentZ Royal PC34100 16GB (2x8GB) Dual Channel","5185000"
"Gskill DDR4 TridentZ PC28800 32GB (4x8GB) Quad Channel","5215000"
"Gskill DDR4 TridentZ Royal PC34100 16GB (2x8GB) Dual Channel","5295000"
"Gskill DDR4 TridentZ RGB PC30900 32GB (2x16GB) Dual Channel","5930000"
"Gskill DDR4 TridentZ RGB PC32000 32GB (4x8GB) Quad Channel","9970000"
"KLEVV DDR4 BOLT X Series PC25600 3200MHz Dual Channel 16GB (2X8GB)","1250000"
"KLEVV DDR4 CRASS X RGB PC25600 3200MHz 16GB (2X8GB) RGB LED","1450000"
"KLEVV DDR4 BOLT X Series PC25600 3200MHz Dual Channel 32GB (2X16GB)","2350000"
"KLEVV DDR4 CRASS X RGB PC25600 3200MHz 32GB (2X16GB) RGB LED","2650000"
"Kingston KVR DDR4 2666 Mhz (PC 21000) 4GB","301000"
"Kingston DDR3 4GB PC12800 Single Channel","379000"
"Kingston HyperX Fury Black DDR4 2666 MHz (PC 21000) 4GB (1x4GB)","416000"
"Kingston HyperX Fury Black DDR4 2400 MHz (PC 19200) 4GB (1x4GB)","485000"
"Kingston KVR DDR4 2400 MHz (PC 19200) 8GB","491000"
"Kingston KVR DDR4 2666 Mhz (PC 21000) 8GB","510000"
"Kingston HyperX Fury Red DDR4 2666 MHz (PC 21000) 8GB (1x8GB)","625000"
"Kingston HyperX Fury Black DDR4 2666 MHz (PC 21000) Dual Channel 8GB (2x4GB)","657000"
"Kingston DDR3 8GB PC12800 Single Channel","735000"
"Kingston HyperX Fury Black DDR4 3200 MHz (PC 25600) 8GB (1x8GB)","743000"
"Kingston HyperX Fury Black DDR4 2400 MHz (PC 19200) Dual Channel 8GB (2x4GB)","765000"
"Kingston HyperX Fury Black DDR4 2400 MHz (PC 19200) 8GB (1x8GB)","895000"
"Kingston HyperX Predator RGB DDR4 3200MHz (PC25600) 8GB (1x8GB)","977000"
"Kingston HyperX Fury Black DDR4 2666 MHz (PC 21000) Dual Channel 16GB (2x8GB)","1048000"
"Kingston HyperX Fury White DDR4 2666 MHz (PC 21000) Dual Channel 16GB (2x8GB)","1250000"
"Kingston HyperX Fury RGB DDR4 3200 MHz (PC 25600) 16GB (1x16GB)","1330000"
"Kingston HyperX Fury RGB DDR4 3200 MHz (PC 25600) Dual Channel 16GB (2x8GB)","1473000"
"Kingston HyperX Fury Black DDR4 3200 MHz (PC 25600) Dual Channel 16GB (2x8GB)","1635000"
"Kingston HyperX Fury Black DDR4 2400 MHz (PC 19200) Dual Channel 16GB (2x8GB)","1765000"
"Kingston HyperX Predator RGB DDR4 3200MHz (PC25600) Dual Channel 16GB (2X8GB)","1850000"
"Kingston HyperX Fury White DDR4 2400 MHz (PC 19200) Quad Channel 32GB (4x8GB)","1998000"
"OCPC BLADE DDR4 PC19200 2400Mhz 4GB (1x4GB)","570000"
"OCPC XTREME DDR4 PC19200 2400Mhz 4GB (1x4GB)","595000"
"OCPC BLADE DDR4 PC19200 2400Mhz 8GB (1x8GB)","835000"
"OCPC XTREME DDR4 PC19200 2400Mhz 8GB (1x8GB)","875000"
"OCPC BLADE DDR4 PC19200 2400Mhz 8GB KIT (2x4GB)","1035000"
"OCPC XTREME DDR4 PC19200 2400Mhz 16GB KIT (2x8GB)","1595000"
"Patriot DDR3 Signature Line Series PC12800 4GB","301000"
"Patriot DDR4 Viper 4 Elite Series Single Channel PC19200 4GB (1X4GB)","320000"
"Patriot DDR4 Signature Line Premium PC21000 4GB","329000"
"Patriot DDR3 Signature Line Kit Series Dual Channel PC12800 8G","496000"
"Patriot DDR3 Signature Line Series PC12800 8GB","496000"
"Patriot DDR4 Signature Line Premium PC21000 8GB","514000"
"Patriot DDR4 Signature Line Premium Dual Channel PC21000 8GB (2x4GB)","517000"
"Patriot DDR4 Viper 4 Elite Series Single Channel PC19200 8GB (1X8GB)","529000"
"Patriot DDR3 Viper 3 Series Dual Channel PC12800 8GB CL9 - Black Heatspreader","540000"
"Patriot DDR4 Viper Steel Series Single Channel PC24000 8GB (1x8GB)","561000"
"Patriot DDR4 Viper 4 Elite Series Dual Channel PC19200 8GB (2X4GB)","575000"
"Patriot DDR4 Viper 4 Elite Series Dual Channel PC21300 8GB (2X4GB)","589000"
"Patriot DDR4 Viper 4 Elite Series Dual Channel PC22400 8GB (2X4GB)","606000"
"Patriot DDR4 Viper 4 Blackout Series Dual Channel PC24000 8GB (2x4GB)","660000"
"Patriot DDR4 Viper Steel Series Single Channel PC24000 16GB (1x16GB)","888000"
"Patriot DDR4 Viper 4 Elite Series Dual Channel PC19200 16GB (2X8GB)","895000"
"Patriot DDR4 Viper Steel Series Dual Channel PC24000 16GB (2x8GB)","959000"
"Patriot DDR4 Viper 4 Blackout Series Dual Channel PC24000 16GB (2x8GB)","1115000"
"Patriot DDR4 Viper RGB Series Dual Channel PC24000 16GB (2x8GB)","1179000"
"Patriot DDR4 Viper RGB Series Dual Channel PC25600 16GB (2x8GB)","1235000"
"Patriot DDR4 Viper 4 Blackout Series Dual Channel PC28800 16GB (2x8GB)","1292000"
"Patriot DDR4 Viper RGB Series Dual Channel PC28800 16GB (2x8GB)","1477000"
"Patriot DDR4 Viper 4 Elite Series Dual Channel PC19200 32GB (2X16GB)","1697000"
"Team Elite DDR2 PC6400 800Mhz 1GB","235000"
"Team Elite Plus DDR3 PC12800 1600Mhz 2GB","280000"
"Team Elite Plus Red DDR4 PC19200 2400Mhz 4GB - For AMD Ryzen","315000"
"Team Elite Plus Black DDR4 PC19200 2400Mhz 4GB","315000"
"Team Elite Plus Red DDR4 PC19200 2400Mhz 4GB","315000"
"Team Elite DDR3L 1.35V PC12800 1600Mhz 4GB","325000"
"Team Elite Plus Black DDR4 PC21000 2666Mhz 4GB","325000"
"Team Elite Plus DDR3 PC12800 1600Mhz 4GB","330000"
"Team Elite DDR2 PC6400 800Mhz 2GB","330000"
"Team T-Force Vulcan Z DDR4 PC21000 2666Mhz 4GB","345000"
"Team T-Force Vulcan RED DDR4 PC19200 2400Mhz 4GB","345000"
"Team Elite Plus Red DDR4 PC19200 2400Mhz 8GB - For AMD Ryzen","515000"
"Team Elite Plus Black DDR4 PC19200 2400Mhz 8GB","515000"
"Team Elite Plus Red DDR4 PC19200 2400Mhz 8GB","515000"
"Team Elite Plus Black DDR4 PC21000 2666Mhz 8GB","520000"
"Team T-Force Vulcan RED DDR4 PC19200 2400Mhz 8GB","545000"
"Team T-Force Vulcan Z DDR4 PC21000 2666Mhz 8GB","570000"
"Team Elite DDR3L 1.35V PC12800 1600Mhz 8GB","575000"
"Team Elite Plus Black DDR4 PC19200 2400Mhz Dual Channel 8GB (2X4GB)","600000"
"Team Elite Plus Red DDR4 PC19200 2400Mhz Dual Channel 8GB (2X4GB) - For AMD Ryzen","600000"
"Team Elite Plus Red DDR4 PC21000 2666Mhz Dual Channel 8GB (2X4GB) - For AMD Ryzen","610000"
"Team Elite Plus Black DDR4 PC21000 2666Mhz Dual Channel 8GB (2x4GB)","610000"
"Team Elite Plus DDR3 PC12800 1600Mhz 8GB","610000"
"Team T-Force T1 DDR4 PC21000 Dual Channel 8GB (2x4GB)","615000"
"Team T-Force Vulcan Z DDR4 PC21000 2666Mhz Dual Channel 8GB (2x4GB)","675000"
"Team Delta DDR4 RGB PC24000 3000Mhz Dual Channel 8GB (2x4GB) - Black Heatspreader       	","845000"
"Team Elite Plus Red DDR4 PC19200 2400Mhz 16GB - For AMD Ryzen","1"
"Team Elite Plus Black DDR4 PC19200 2400Mhz 16GB","1010000"
"Team Elite Plus Red DDR4 PC19200 2400Mhz 16GB","1010000"
"Team Elite Plus Black DDR4 PC21000 2666Mhz 16GB","1030000"
"Team Elite Plus Black DDR4 PC19200 2400Mhz Dual Channel 16GB (2X8GB) - For AMD Ryzen","1048000"
"Team Elite Plus Black DDR4 PC19200 2400Mhz Dual Channel 16GB (2X8GB)","1050000"
"Team Elite Plus Red DDR4 PC19200 2400Mhz Dual Channel 16GB (2X8GB) - For AMD Ryzen","1050000"
"Team T-Force T1 DDR4 PC21000 Dual Channel 16GB (2x8GB)","1050000"
"Team T-Force Vulcan Z DDR4 PC21000 2666Mhz 16GB","1070000"
"Team Elite Plus Red DDR4 PC21000 2666Mhz Dual Channel 16GB (2X8GB) - For AMD Ryzen","1070000"
"Team Elite Plus Black DDR4 PC21000 2666Mhz Dual Channel 16GB (2x8GB)","1070000"
"Team T-Force Vulcan RED DDR4 PC19200 2400Mhz 16GB","1080000"
"Team T-Force Vulcan Z DDR4 PC21000 2666Mhz Dual Channel 16GB (2x8GB)","1110000"
"Team T-Force Vulcan TUF Yellow DDR4 PC25600 Dual Channel 16GB (2x8GB)","1185000"
